length,discount,successful,mean_price,median_of_price,min_rating,max_rating,mean_rating,percentage_of_successful,gender
1377,0,1,868.8,689.0,0.1,4.8,2.64,0.0,0
0,0,0,78.9,78.9,3.8,3.8,3.8,0.0,0
1118,20,0,91.48,84.9,0.5,4.8,2.43,0.0,0
823,5,0,91.48,84.9,0.5,4.8,2.43,0.0,0
1529,5,0,91.48,84.9,0.5,4.8,2.43,0.0,0
992,5,0,117.63,129.0,1.3,4.8,3.03,0.0,0
967,20,0,117.63,129.0,1.3,4.8,3.03,0.0,0
25,0,0,1203.62,1203.62,2.6,4.1,3.35,0.0,0
250,0,0,1203.62,1203.62,2.6,4.1,3.35,0.0,0
0,0,0,207.33,207.33,2.6,2.6,2.6,0.0,0
422,0,1,229.5,245.0,0.9,3.8,2.2,0.0,0
1354,0,0,44.01,32.99,0.8,5.0,3.0,0.08,0
1805,5,1,41.6,32.99,0.8,5.0,2.78,0.08,0
1462,0,1,41.6,32.99,0.8,5.0,2.78,0.14,0
1757,0,0,40.59,32.99,0.8,5.0,2.89,0.2,0
589,15,0,106.33,54.99,0.4,4.0,1.77,0.19,0
394,0,0,106.33,54.99,0.4,4.0,1.77,0.18,0
0,5,1,58.97,58.97,3.9,3.9,3.9,0.17,0
210,15,1,58.97,58.97,3.9,3.9,3.9,0.21,0
1736,10,1,87.78,79.5,0.5,4.9,2.97,0.25,0
1129,15,0,4105.58,4187.5,1.2,4.7,2.12,0.29,0
1486,0,0,4238.5,4598.0,1.2,4.8,2.42,0.27,0
1353,0,1,4340.55,4862.0,1.2,4.8,2.34,0.26,0
1273,10,1,868.8,689.0,0.1,4.8,2.64,0.0,0
1701,0,0,935.45,739.0,0.1,4.8,2.61,0.0,0
945,5,0,1002.5,769.0,0.1,4.6,2.34,0.0,0
0,5,0,64.8,64.8,4.4,4.4,4.4,0.0,0
788,20,0,91.8,79.9,0.5,4.8,2.06,0.0,0
801,5,0,93.8,89.9,0.5,4.8,2.4,0.0,0
1517,0,1,110.37,124.0,1.3,4.8,3.21,0.0,0
1279,0,1,115.96,129.0,1.3,4.8,3.14,0.14,0
197,20,0,1203.62,1203.62,2.6,4.1,3.35,0.25,0
0,15,0,207.33,207.33,2.6,2.6,2.6,0.22,0
1422,10,0,49.31,42.9,0.8,5.0,2.99,0.2,0
31,5,1,99.99,99.99,4.8,4.8,4.8,0.18,0
0,5,0,99.99,99.99,4.8,4.8,4.8,0.25,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.23,0
41,15,1,99.99,99.99,4.8,4.8,4.8,0.21,0
0,10,0,99.99,99.99,4.8,4.8,4.8,0.27,0
82,0,1,99.99,99.99,4.8,4.8,4.8,0.25,0
216,0,1,553.0,553.0,3.0,3.0,3.0,0.29,0
141,20,1,553.0,553.0,3.0,3.0,3.0,0.33,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.37,0
57,0,0,152.0,152.0,0.4,0.9,0.65,0.35,0
686,0,0,106.33,54.99,0.4,4.0,1.77,0.33,0
0,5,1,58.97,58.97,3.9,3.9,3.9,0.32,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.35,0
1237,0,0,935.45,739.0,0.1,4.8,2.61,0.0,1
30,0,0,71.85,71.85,3.8,4.4,4.1,0.0,1
205,20,1,71.85,71.85,3.8,4.4,4.1,0.0,1
1176,20,0,91.48,84.9,0.5,4.8,2.43,0.0,1
1208,20,0,91.48,84.9,0.5,4.8,2.43,0.0,1
911,0,0,91.48,84.9,0.5,4.8,2.43,0.0,1
1055,0,0,91.8,79.9,0.5,4.8,2.06,0.0,1
990,15,0,91.48,84.9,0.5,4.8,2.43,0.0,1
502,0,0,93.8,89.9,0.5,4.8,2.76,0.0,1
829,0,0,93.8,89.9,0.5,4.8,2.76,0.0,1
845,15,0,108.71,124.0,2.2,4.8,3.25,0.0,1
1915,0,1,103.87,119.0,1.3,4.8,3.32,0.0,1
971,0,0,117.63,129.0,1.3,4.8,3.03,0.08,1
891,5,0,119.97,129.0,1.3,4.8,3.03,0.08,1
0,0,0,2199.9,2199.9,4.1,4.1,4.1,0.07,1
76,0,0,1203.62,1203.62,2.6,4.1,3.35,0.07,1
541,0,0,251.82,299.0,1.5,3.8,2.83,0.06,1
684,0,0,250.12,272.0,0.9,3.8,2.35,0.06,1
457,0,0,224.33,245.0,0.9,3.8,2.63,0.06,1
1729,15,1,42.56,32.99,0.8,5.0,2.77,0.05,1
1343,0,0,40.88,32.99,0.8,5.0,2.86,0.1,1
1699,10,0,44.01,32.99,0.8,5.0,3.0,0.1,1
1892,0,1,42.89,32.99,0.8,5.0,2.87,0.09,1
1045,0,0,44.01,32.99,0.8,5.0,3.0,0.13,1
793,0,0,45.38,37.94,0.8,4.1,2.75,0.12,1
0,0,0,99.99,99.99,4.8,4.8,4.8,0.12,1
0,0,0,99.99,99.99,4.8,4.8,4.8,0.12,1
0,10,0,99.99,99.99,4.8,4.8,4.8,0.11,1
0,0,0,99.99,99.99,4.8,4.8,4.8,0.11,1
0,0,0,99.99,99.99,4.8,4.8,4.8,0.1,1
133,0,1,553.0,553.0,3.0,3.0,3.0,0.1,1
227,0,1,553.0,553.0,3.0,3.0,3.0,0.13,1
442,0,0,106.33,54.99,0.4,4.0,1.77,0.16,1
221,0,0,34.99,34.99,0.9,4.0,2.45,0.15,1
252,0,0,106.33,54.99,0.4,4.0,1.77,0.15,1
375,0,0,106.33,54.99,0.4,4.0,1.77,0.14,1
432,10,1,106.33,54.99,0.4,4.0,1.77,0.14,1
0,0,0,14.99,14.99,4.0,4.0,4.0,0.16,1
0,0,0,58.97,58.97,3.9,3.9,3.9,0.16,1
62,0,1,58.97,58.97,3.9,3.9,3.9,0.15,1
0,0,0,58.97,58.97,3.9,3.9,3.9,0.17,1
1239,20,0,74.2,69.0,0.5,4.9,3.06,0.17,1
1327,20,0,79.78,69.0,0.5,4.9,3.04,0.17,1
1319,15,0,73.09,69.0,0.5,4.9,2.93,0.16,1
1278,0,0,79.78,69.0,0.5,4.9,3.04,0.16,1
214,0,1,165.0,193.0,2.9,4.3,3.83,0.16,1
0,10,0,193.0,193.0,4.3,4.3,4.3,0.17,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.17,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.17,1
1391,0,1,4296.19,4862.0,1.2,4.8,2.58,0.16,1
1102,0,0,4518.73,4862.0,1.2,4.8,2.8,0.18,1
1323,0,0,4238.5,4598.0,1.2,4.8,2.42,0.18,1
539,0,0,4511.58,4862.0,1.2,4.7,2.27,0.17,1
1762,0,1,4600.82,5126.0,1.2,4.8,2.36,0.17,1
1128,20,1,628.78,639.0,0.1,4.8,2.42,0.0,0
279,0,0,71.85,71.85,3.8,4.4,4.1,0.0,0
1047,10,0,91.48,84.9,0.5,4.8,2.43,0.0,0
1335,20,0,114.38,119.0,1.3,4.8,3.09,0.0,0
860,0,0,126.1,129.0,1.3,4.8,3.06,0.0,0
1151,5,0,39.89,32.99,0.8,5.0,2.86,0.0,0
1089,10,0,44.01,32.99,0.8,5.0,3.0,0.0,0
720,0,0,34.99,34.99,0.9,4.0,2.45,0.0,0
409,0,0,106.33,54.99,0.4,4.0,1.77,0.0,0
417,10,0,106.33,54.99,0.4,4.0,1.77,0.0,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.0,0
148,0,1,165.0,193.0,2.9,4.3,3.83,0.0,0
170,15,0,151.0,151.0,2.9,4.3,3.6,0.08,0
277,0,0,151.0,151.0,2.9,4.3,3.6,0.08,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.07,0
1418,0,1,4122.2,4187.5,1.2,4.7,2.09,0.07,0
1206,10,0,4474.09,4928.5,1.2,4.8,2.33,0.12,0
1318,10,0,977.33,569.0,1.4,4.8,3.1,0.0,0
1141,10,0,1002.5,769.0,0.1,4.6,2.34,0.0,0
238,5,0,71.85,71.85,3.8,4.4,4.1,0.0,0
270,15,1,69.5,64.8,3.8,4.4,4.2,0.0,0
1148,20,0,91.48,84.9,0.5,4.8,2.43,0.0,0
1234,0,0,94.68,84.9,0.5,4.3,2.05,0.0,0
1253,15,1,110.37,124.0,1.3,4.8,3.21,0.0,0
1777,0,0,111.24,124.0,1.3,4.8,3.14,0.14,0
930,10,0,126.71,129.0,1.3,3.8,2.81,0.12,0
238,15,0,1203.62,1203.62,2.6,4.1,3.35,0.11,0
109,20,0,1203.62,1203.62,2.6,4.1,3.35,0.1,0
885,0,1,249.09,245.0,0.9,3.8,2.06,0.09,0
957,20,1,42.56,32.99,0.8,4.1,2.53,0.17,0
1805,5,0,39.64,32.99,0.8,5.0,2.89,0.23,0
1274,5,0,44.01,32.99,0.8,5.0,3.0,0.21,0
0,5,1,99.99,99.99,4.8,4.8,4.8,0.2,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.25,0
0,15,0,99.99,99.99,4.8,4.8,4.8,0.24,0
274,15,1,99.99,99.99,4.8,4.8,4.8,0.22,0
0,20,0,99.99,99.99,4.8,4.8,4.8,0.26,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.25,0
168,0,1,553.0,553.0,3.0,3.0,3.0,0.24,0
58,0,0,152.0,152.0,0.4,0.9,0.65,0.27,0
0,20,0,14.99,14.99,4.0,4.0,4.0,0.26,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.25,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.24,0
1727,0,1,84.35,69.0,0.5,4.9,3.03,0.23,0
303,15,1,165.0,193.0,2.9,4.3,3.83,0.26,0
110,5,1,165.0,193.0,2.9,4.3,3.83,0.29,0
355,0,1,165.0,193.0,2.9,4.3,3.83,0.31,0
188,0,0,151.0,151.0,2.9,4.3,3.6,0.33,0
184,0,0,151.0,151.0,2.9,4.3,3.6,0.32,0
0,15,0,1816.97,1816.97,0.4,0.4,0.4,0.31,0
0,15,0,1816.97,1816.97,0.4,0.4,0.4,0.3,0
1579,15,0,4238.5,4598.0,1.2,4.8,2.42,0.29,0
1227,20,0,3701.36,3777.0,1.2,4.8,2.6,0.29,0
1738,15,0,4518.55,4862.0,1.2,4.8,2.45,0.28,0
851,0,1,4474.15,5126.0,1.2,4.8,2.07,0.27,0
1375,5,0,935.45,739.0,0.1,4.8,2.61,0.0,0
1512,0,1,868.8,689.0,0.1,4.8,2.64,0.0,0
215,10,1,69.5,64.8,3.8,4.4,4.2,0.0,0
235,0,0,71.85,71.85,3.8,4.4,4.1,0.33,0
66,5,0,71.85,71.85,3.8,4.4,4.1,0.25,0
993,0,0,91.48,84.9,0.5,4.8,2.43,0.2,0
893,10,0,87.98,79.9,0.5,4.8,2.6,0.17,0
1196,10,0,93.8,89.9,0.5,4.8,2.4,0.14,0
1086,0,0,97.54,89.9,0.5,4.3,1.96,0.12,0
1578,0,0,91.48,84.9,0.5,4.8,2.43,0.11,0
865,5,0,91.48,84.9,0.5,4.8,2.43,0.1,0
1179,0,0,91.48,84.9,0.5,4.8,2.43,0.09,0
713,0,0,91.48,84.9,0.5,4.8,2.43,0.08,0
653,0,0,83.98,79.9,0.8,4.8,2.82,0.08,0
610,0,0,91.8,79.9,0.5,4.8,2.06,0.07,0
685,0,0,85.0,84.9,1.6,4.8,3.32,0.07,0
755,0,0,93.36,89.9,0.5,4.8,3.2,0.06,0
967,0,0,117.63,129.0,1.3,4.8,3.03,0.06,0
1100,10,0,124.24,129.0,1.3,4.8,3.03,0.06,0
980,0,0,117.63,129.0,1.3,4.8,3.03,0.05,0
1846,0,1,110.37,124.0,1.3,4.8,3.21,0.05,0
799,15,0,137.68,129.0,1.3,3.8,2.81,0.1,0
90,0,0,1203.62,1203.62,2.6,4.1,3.35,0.09,0
244,0,0,1203.62,1203.62,2.6,4.1,3.35,0.09,0
945,10,0,250.12,272.0,0.9,3.8,2.35,0.08,0
547,0,0,250.12,272.0,0.9,3.8,2.35,0.08,0
867,0,0,250.12,272.0,0.9,3.8,2.35,0.08,0
568,10,0,224.33,245.0,0.9,3.8,2.63,0.07,0
648,0,0,250.12,272.0,0.9,3.8,2.35,0.07,0
1695,10,0,44.01,32.99,0.8,5.0,3.0,0.07,0
999,20,0,44.14,32.99,0.8,5.0,3.11,0.07,0
790,0,0,47.01,37.94,2.0,5.0,3.28,0.06,0
1568,20,0,39.89,32.99,0.8,5.0,2.86,0.06,0
1390,0,0,45.38,37.94,0.8,5.0,3.01,0.06,0
1643,15,1,41.6,32.99,0.8,5.0,2.78,0.06,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.09,0
0,15,0,99.99,99.99,4.8,4.8,4.8,0.08,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.08,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.08,0
0,10,1,99.99,99.99,4.8,4.8,4.8,0.08,0
0,20,0,99.99,99.99,4.8,4.8,4.8,0.1,0
220,0,1,99.99,99.99,4.8,4.8,4.8,0.1,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.12,0
0,10,0,99.99,99.99,4.8,4.8,4.8,0.12,0
0,20,0,553.0,553.0,3.0,3.0,3.0,0.11,0
270,20,0,106.33,54.99,0.4,4.0,1.77,0.11,0
380,5,0,106.33,54.99,0.4,4.0,1.77,0.11,0
656,0,1,83.49,34.99,0.4,4.0,2.33,0.11,0
36,0,0,152.0,152.0,0.4,0.9,0.65,0.12,0
575,10,0,106.33,54.99,0.4,4.0,1.77,0.12,0
578,0,0,106.33,54.99,0.4,4.0,1.77,0.12,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.12,0
0,10,0,58.97,58.97,3.9,3.9,3.9,0.12,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.11,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.11,0
0,5,1,58.97,58.97,3.9,3.9,3.9,0.11,0
1299,0,0,80.98,69.0,0.5,4.9,3.02,0.12,0
1187,0,1,90.88,89.99,0.5,4.9,3.29,0.12,0
286,20,1,165.0,193.0,2.9,4.3,3.83,0.14,0
282,0,1,165.0,193.0,2.9,4.3,3.83,0.15,0
394,0,1,165.0,193.0,2.9,4.3,3.83,0.17,0
126,0,0,151.0,151.0,2.9,4.3,3.6,0.18,0
150,0,0,151.0,151.0,2.9,4.3,3.6,0.18,0
431,0,1,165.0,193.0,2.9,4.3,3.83,0.17,0
0,15,0,193.0,193.0,4.3,4.3,4.3,0.19,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.18,0
0,10,0,1816.97,1816.97,0.4,0.4,0.4,0.18,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.18,0
0,5,0,1816.97,1816.97,0.4,0.4,0.4,0.18,0
1457,0,0,4238.5,4598.0,1.2,4.8,2.42,0.17,0
1309,5,0,3841.11,4598.0,1.2,4.8,2.32,0.17,0
1360,0,1,4340.55,4862.0,1.2,4.8,2.34,0.17,0
1236,0,1,926.56,739.0,0.1,4.8,2.66,0.0,1
1397,0,0,720.14,739.0,0.1,4.8,2.34,0.0,1
1203,5,0,935.45,739.0,0.1,4.8,2.61,0.0,1
1763,10,1,935.45,739.0,0.1,4.8,2.61,0.0,1
1156,20,0,972.5,769.0,1.4,4.8,2.92,0.25,1
1032,0,0,1002.5,769.0,0.1,4.6,2.34,0.2,1
248,0,0,71.85,71.85,3.8,4.4,4.1,0.17,1
178,0,0,71.85,71.85,3.8,4.4,4.1,0.14,1
189,0,0,71.85,71.85,3.8,4.4,4.1,0.12,1
31,0,0,71.85,71.85,3.8,4.4,4.1,0.11,1
736,5,0,91.48,84.9,0.5,4.8,2.43,0.1,1
1243,5,0,97.54,89.9,0.5,4.3,1.96,0.09,1
1039,0,0,91.48,84.9,0.5,4.8,2.43,0.08,1
933,0,0,91.48,84.9,0.5,4.8,2.43,0.08,1
1359,0,0,116.21,124.0,1.3,4.8,2.99,0.07,1
1072,10,0,117.63,129.0,1.3,4.8,3.03,0.07,1
1132,15,1,109.41,129.0,1.3,4.8,3.19,0.06,1
296,20,0,1203.62,1203.62,2.6,4.1,3.35,0.12,1
148,0,0,1203.62,1203.62,2.6,4.1,3.35,0.11,1
0,0,0,207.33,207.33,2.6,2.6,2.6,0.11,1
948,0,1,249.09,245.0,0.9,3.8,2.06,0.1,1
860,10,1,229.5,245.0,0.9,3.8,2.2,0.14,1
644,0,1,249.09,245.0,0.9,3.8,2.06,0.18,1
296,15,0,233.82,245.0,0.9,3.8,2.07,0.22,1
1500,0,0,45.38,37.94,0.8,4.1,2.75,0.21,1
1763,15,0,39.89,32.99,0.8,5.0,2.86,0.2,1
1552,10,1,37.68,32.99,0.8,5.0,2.63,0.19,1
1317,0,0,44.01,32.99,0.8,5.0,3.0,0.22,1
1524,20,0,45.76,37.94,0.8,5.0,3.12,0.21,1
0,10,0,99.99,99.99,4.8,4.8,4.8,0.21,1
0,15,0,553.0,553.0,3.0,3.0,3.0,0.2,1
0,20,0,553.0,553.0,3.0,3.0,3.0,0.19,1
0,0,0,553.0,553.0,3.0,3.0,3.0,0.19,1
220,0,1,553.0,553.0,3.0,3.0,3.0,0.18,1
0,10,0,553.0,553.0,3.0,3.0,3.0,0.21,1
157,5,1,553.0,553.0,3.0,3.0,3.0,0.2,1
738,10,0,106.33,54.99,0.4,4.0,1.77,0.22,1
547,0,0,106.33,54.99,0.4,4.0,1.77,0.22,1
441,0,1,106.33,54.99,0.4,4.0,1.77,0.21,1
0,0,0,58.97,58.97,3.9,3.9,3.9,0.23,1
0,15,0,58.97,58.97,3.9,3.9,3.9,0.23,1
0,15,0,58.97,58.97,3.9,3.9,3.9,0.22,1
0,5,0,58.97,58.97,3.9,3.9,3.9,0.21,1
0,0,0,58.97,58.97,3.9,3.9,3.9,0.21,1
1272,0,1,84.35,69.0,0.5,4.9,3.03,0.2,1
968,15,0,78.65,69.0,0.5,4.9,3.08,0.22,1
1075,0,0,83.09,69.0,0.5,4.9,2.98,0.22,1
49,0,0,151.0,151.0,2.9,4.3,3.6,0.21,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.21,1
0,20,0,1816.97,1816.97,0.4,0.4,0.4,0.2,1
0,5,0,1816.97,1816.97,0.4,0.4,0.4,0.2,1
0,15,0,1816.97,1816.97,0.4,0.4,0.4,0.2,1
1120,15,0,4238.5,4598.0,1.2,4.8,2.42,0.19,1
1313,20,0,4105.58,4187.5,1.2,4.7,2.12,0.19,1
1646,0,1,4340.55,4862.0,1.2,4.8,2.34,0.19,1
1490,0,0,4110.94,4187.5,1.2,4.8,2.53,0.2,1
1264,0,0,4512.26,4862.0,1.2,4.8,2.5,0.2,1
1609,20,0,917.5,689.0,0.1,4.8,2.64,0.0,0
1451,10,1,883.22,639.0,0.1,4.8,2.78,0.0,0
1551,0,0,1002.5,769.0,0.1,4.6,2.34,0.0,0
275,0,0,71.85,71.85,3.8,4.4,4.1,0.0,0
28,10,0,71.85,71.85,3.8,4.4,4.1,0.0,0
76,0,0,71.85,71.85,3.8,4.4,4.1,0.0,0
382,0,0,87.98,79.9,0.5,4.8,2.6,0.0,0
968,10,0,91.48,84.9,0.5,4.8,2.43,0.0,0
1039,0,0,87.98,79.9,0.5,4.8,2.6,0.0,0
1595,0,0,116.21,124.0,1.3,4.8,3.12,0.0,0
1513,0,1,117.63,129.0,1.3,4.8,3.03,0.0,0
152,10,1,871.52,207.33,2.6,4.1,3.1,0.09,0
0,15,0,2199.9,2199.9,4.1,4.1,4.1,0.17,0
0,5,0,2199.9,2199.9,4.1,4.1,4.1,0.15,0
8,0,0,1203.62,1203.62,2.6,4.1,3.35,0.14,0
200,0,0,1203.62,1203.62,2.6,4.1,3.35,0.13,0
111,5,1,871.52,207.33,2.6,4.1,3.1,0.12,0
776,0,0,251.82,299.0,1.5,3.8,2.83,0.18,0
1187,15,1,41.6,32.99,0.8,5.0,2.78,0.17,0
1202,0,0,46.17,32.99,0.8,5.0,3.27,0.21,0
1263,20,0,44.01,32.99,0.8,5.0,3.0,0.2,0
54,0,1,99.99,99.99,4.8,4.8,4.8,0.19,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.23,0
0,15,0,99.99,99.99,4.8,4.8,4.8,0.22,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.21,0
0,10,0,553.0,553.0,3.0,3.0,3.0,0.2,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.19,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.19,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.18,0
321,0,0,106.33,54.99,0.4,4.0,1.77,0.17,0
406,0,0,106.33,54.99,0.4,4.0,1.77,0.17,0
213,0,0,106.33,54.99,0.4,4.0,1.77,0.16,0
247,10,0,106.33,54.99,0.4,4.0,1.77,0.16,0
200,5,0,132.0,132.0,0.4,4.0,2.2,0.15,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.15,0
0,10,0,58.97,58.97,3.9,3.9,3.9,0.14,0
1361,10,0,73.09,69.0,0.5,4.9,2.93,0.14,0
0,0,0,109.0,109.0,2.9,2.9,2.9,0.14,0
459,15,1,165.0,193.0,2.9,4.3,3.83,0.13,0
187,0,0,151.0,151.0,2.9,4.3,3.6,0.15,0
240,0,1,165.0,193.0,2.9,4.3,3.83,0.15,0
223,0,0,151.0,151.0,2.9,4.3,3.6,0.17,0
380,0,1,165.0,193.0,2.9,4.3,3.83,0.17,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.19,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.18,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.18,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.17,0
0,0,0,1816.97,1816.97,0.4,0.4,0.4,0.17,0
909,0,0,4238.5,4598.0,1.2,4.8,2.42,0.17,0
1098,0,0,4238.5,4598.0,1.2,4.8,2.42,0.16,0
1042,20,0,4512.26,4862.0,1.2,4.8,2.5,0.16,0
1486,0,0,960.0,719.0,0.1,4.8,2.76,0.0,0
939,0,0,1002.5,769.0,0.1,4.6,2.34,0.0,0
204,15,1,69.5,64.8,3.8,4.4,4.2,0.0,0
1168,0,0,91.48,84.9,0.5,4.8,2.43,0.0,0
452,10,0,91.8,79.9,0.5,4.8,2.06,0.0,0
1818,0,0,117.63,129.0,1.3,4.8,3.03,0.0,0
1437,5,0,117.46,129.0,1.3,4.8,2.99,0.0,0
1436,0,0,116.21,124.0,1.3,4.8,2.99,0.0,0
1083,10,0,117.63,129.0,1.3,4.8,3.03,0.0,0
464,0,1,1203.62,1203.62,2.6,4.1,3.35,0.0,0
281,15,0,1203.62,1203.62,2.6,4.1,3.35,0.1,0
1022,10,0,250.12,272.0,0.9,3.8,2.35,0.09,0
418,0,0,250.12,272.0,0.9,3.8,2.35,0.08,0
1460,20,0,47.27,37.94,0.8,5.0,2.97,0.08,0
1827,0,0,44.01,32.99,0.8,5.0,3.0,0.07,0
1728,0,0,44.01,32.99,0.8,5.0,3.0,0.07,0
1088,0,0,47.01,37.94,2.0,5.0,3.28,0.06,0
0,15,0,99.99,99.99,4.8,4.8,4.8,0.06,0
0,15,0,99.99,99.99,4.8,4.8,4.8,0.06,0
0,15,0,99.99,99.99,4.8,4.8,4.8,0.05,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.05,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.05,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.05,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.04,0
61,20,1,553.0,553.0,3.0,3.0,3.0,0.04,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.08,0
518,0,0,106.33,54.99,0.4,4.0,1.77,0.08,0
0,15,0,58.97,58.97,3.9,3.9,3.9,0.07,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.07,0
0,5,0,58.97,58.97,3.9,3.9,3.9,0.07,0
259,0,1,58.97,58.97,3.9,3.9,3.9,0.07,0
311,0,1,165.0,193.0,2.9,4.3,3.83,0.1,0
233,0,0,151.0,151.0,2.9,4.3,3.6,0.12,0
0,15,0,1816.97,1816.97,0.4,0.4,0.4,0.12,0
1273,15,0,4193.57,4451.5,1.2,4.8,2.58,0.12,0
872,0,0,3701.36,3777.0,1.2,4.8,2.6,0.11,0
1183,5,0,1018.75,769.0,0.1,4.8,2.58,0.0,0
1583,0,1,883.22,639.0,0.1,4.8,2.78,0.0,0
1530,0,0,935.45,739.0,0.1,4.8,2.61,0.0,0
2049,10,1,868.8,689.0,0.1,4.8,2.64,0.0,0
1694,0,0,935.45,739.0,0.1,4.8,2.61,0.25,0
1035,15,0,1002.5,769.0,0.1,4.6,2.34,0.2,0
140,0,0,71.85,71.85,3.8,4.4,4.1,0.17,0
402,0,1,69.5,64.8,3.8,4.4,4.2,0.14,0
536,10,0,91.48,84.9,0.5,4.8,2.43,0.25,0
670,0,0,85.0,84.9,1.6,4.8,3.32,0.22,0
1265,15,1,90.98,59.99,1.3,4.8,3.47,0.2,0
1672,15,1,105.71,89.5,1.3,4.8,3.3,0.27,0
5,20,0,1203.62,1203.62,2.6,4.1,3.35,0.33,0
236,0,1,1203.62,1203.62,2.6,4.1,3.35,0.31,0
265,0,0,1203.62,1203.62,2.6,4.1,3.35,0.36,0
52,20,0,1203.62,1203.62,2.6,4.1,3.35,0.33,0
286,10,1,871.52,207.33,2.6,4.1,3.1,0.31,0
0,0,0,207.33,207.33,2.6,2.6,2.6,0.35,0
0,0,0,207.33,207.33,2.6,2.6,2.6,0.33,0
724,0,0,250.12,272.0,0.9,3.8,2.35,0.32,0
1769,0,0,44.01,32.99,0.8,5.0,3.0,0.3,0
1560,15,0,44.14,32.99,0.8,5.0,3.11,0.29,0
1376,0,0,42.78,31.49,0.8,5.0,3.17,0.27,0
0,0,0,99.99,99.99,4.8,4.8,4.8,0.26,0
51,0,1,99.99,99.99,4.8,4.8,4.8,0.25,0
132,0,1,99.99,99.99,4.8,4.8,4.8,0.28,0
157,20,1,99.99,99.99,4.8,4.8,4.8,0.31,0
93,0,1,99.99,99.99,4.8,4.8,4.8,0.33,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.36,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.34,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.33,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.32,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.31,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.3,0
0,0,0,553.0,553.0,3.0,3.0,3.0,0.29,0
564,0,0,34.99,34.99,0.9,4.0,2.45,0.29,0
227,0,1,83.49,34.99,0.4,4.0,2.33,0.28,0
533,0,0,106.33,54.99,0.4,4.0,1.77,0.3,0
647,15,0,106.33,54.99,0.4,4.0,1.77,0.29,0
281,20,0,106.33,54.99,0.4,4.0,1.77,0.28,0
323,0,0,106.33,54.99,0.4,4.0,1.77,0.28,0
353,0,0,106.33,54.99,0.4,4.0,1.77,0.27,0
508,0,0,106.33,54.99,0.4,4.0,1.77,0.26,0
169,20,0,106.33,54.99,0.4,4.0,1.77,0.26,0
541,0,1,83.49,34.99,0.4,4.0,2.33,0.25,0
13,0,1,14.99,14.99,4.0,4.0,4.0,0.27,0
0,10,0,58.97,58.97,3.9,3.9,3.9,0.28,0
0,10,0,58.97,58.97,3.9,3.9,3.9,0.28,0
0,10,0,58.97,58.97,3.9,3.9,3.9,0.27,0
257,5,1,58.97,58.97,3.9,3.9,3.9,0.27,0
0,20,0,58.97,58.97,3.9,3.9,3.9,0.28,0
269,0,1,58.97,58.97,3.9,3.9,3.9,0.27,0
0,15,0,58.97,58.97,3.9,3.9,3.9,0.29,0
0,0,0,58.97,58.97,3.9,3.9,3.9,0.28,0
0,5,0,58.97,58.97,3.9,3.9,3.9,0.28,0
