length,discount,successful,mean_price,median_of_price,min_rating,max_rating,mean_rating,sessions_so_far,successful_sessions_so_far,cat_Akcesoria_telefoniczne,cat_Anteny_RTV,cat_Audio,cat_Biurowe_urządzenia_wielofunkcyjne,cat_Drukarki_i_skanery,cat_Gry_PlayStation3,cat_Gry_Xbox_360,cat_Gry_i_konsole,cat_Gry_komputerowe,cat_Gry_na_konsole,cat_Komputery,cat_Monitory,cat_Monitory_LCD,cat_Odtwarzacze_DVD,cat_Odtwarzacze_mp3_i_mp4,cat_Okulary_3D,cat_Przenośne_audio_i_video,cat_Sprzęt_RTV,cat_Słuchawki,cat_Tablety,cat_Tablety_i_akcesoria,cat_Telefony_i_akcesoria,cat_Telefony_komórkowe,cat_Telefony_stacjonarne,cat_Telewizory_i_akcesoria,cat_Video,cat_Zestawy_głośnomówiące,cat_Zestawy_słuchawkowe,gender
1830,5,1,42.56,32.99,0.8,4.1,2.53,31,7,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1326,10,1,44.13,37.94,0.8,5.0,2.86,32,8,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1635,20,0,44.01,32.99,0.8,5.0,3.0,33,9,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1255,0,0,40.59,32.99,0.8,5.0,2.89,34,9,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1299,0,0,44.01,32.99,0.8,5.0,3.0,35,9,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,99.99,99.99,4.8,4.8,4.8,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
0,0,0,553.0,553.0,3.0,3.0,3.0,37,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
191,0,1,553.0,553.0,3.0,3.0,3.0,38,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1
471,5,0,106.33,54.99,0.4,4.0,1.77,39,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1
277,0,0,106.33,54.99,0.4,4.0,1.77,40,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1
481,10,0,106.33,54.99,0.4,4.0,1.77,41,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1
353,15,0,106.33,54.99,0.4,4.0,1.77,42,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1
590,15,0,106.33,54.99,0.4,4.0,1.77,43,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1
602,0,0,34.99,34.99,0.9,4.0,2.45,44,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1
556,0,1,92.99,14.99,0.4,4.0,2.8,45,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1
131,20,1,58.97,58.97,3.9,3.9,3.9,46,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1
0,0,0,58.97,58.97,3.9,3.9,3.9,47,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,15,0,58.97,58.97,3.9,3.9,3.9,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
161,0,1,58.97,58.97,3.9,3.9,3.9,49,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1
59,0,1,58.97,58.97,3.9,3.9,3.9,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1
0,0,0,58.97,58.97,3.9,3.9,3.9,51,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,5,0,58.97,58.97,3.9,3.9,3.9,52,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,10,0,58.97,58.97,3.9,3.9,3.9,53,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1494,0,0,79.78,69.0,0.5,4.9,3.04,54,14,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1160,10,1,84.35,69.0,0.5,4.9,3.03,55,14,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1451,0,0,80.98,69.0,0.5,4.9,2.83,56,15,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1370,0,0,80.98,69.0,0.5,4.9,2.83,57,15,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
271,0,0,151.0,151.0,2.9,4.3,3.6,58,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1
190,0,1,151.0,151.0,2.9,4.3,3.6,59,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1
15,0,0,151.0,151.0,2.9,4.3,3.6,60,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1
273,0,1,165.0,193.0,2.9,4.3,3.83,61,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1
148,20,0,151.0,151.0,2.9,4.3,3.6,62,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1
251,10,1,165.0,193.0,2.9,4.3,3.83,63,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1
71,0,1,193.0,193.0,4.3,4.3,4.3,64,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,65,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,66,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,0,0,1816.97,1816.97,0.4,0.4,0.4,67,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,20,0,1816.97,1816.97,0.4,0.4,0.4,68,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
672,0,0,4238.5,4598.0,1.2,4.8,2.42,69,19,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
922,5,0,4296.19,4862.0,1.2,4.8,2.58,70,19,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
679,0,0,4105.58,4187.5,1.2,4.7,2.12,71,19,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1407,15,1,4253.28,4598.0,1.2,4.8,2.39,72,19,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1675,0,0,4238.5,4598.0,1.2,4.8,2.42,73,20,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
761,15,0,4512.26,4862.0,1.2,4.8,2.5,74,20,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
972,0,0,889.0,639.0,0.1,4.8,2.63,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1477,20,1,868.8,689.0,0.1,4.8,2.64,1,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
775,0,0,912.75,689.0,0.1,4.8,2.6,2,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,0,0,71.85,71.85,3.8,4.4,4.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1
179,5,0,71.85,71.85,3.8,4.4,4.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1
305,0,1,69.5,64.8,3.8,4.4,4.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,1
301,0,1,69.5,64.8,3.8,4.4,4.2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,1
652,5,0,91.48,84.9,0.5,4.8,2.43,7,2,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
921,0,0,91.48,84.9,0.5,4.8,2.43,8,2,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1337,15,1,106.96,94.5,1.3,4.8,3.16,9,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,8,0,0,1
1060,20,0,126.71,129.0,1.3,3.8,2.81,10,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,8,0,0,1
220,0,0,1203.62,1203.62,2.6,4.1,3.35,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1
73,0,0,1203.62,1203.62,2.6,4.1,3.35,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1
9,15,0,1203.62,1203.62,2.6,4.1,3.35,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1
411,0,1,871.52,207.33,2.6,4.1,3.1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1
517,20,1,279.12,272.0,0.9,3.2,1.63,15,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,1
749,0,0,250.12,272.0,0.9,3.8,2.35,16,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,1
754,20,1,249.09,245.0,0.9,3.8,2.06,17,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,1
740,0,0,250.12,272.0,0.9,3.8,2.35,18,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,1
695,20,0,250.12,272.0,0.9,3.8,2.35,19,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,1
1715,5,0,47.27,37.94,0.8,5.0,2.97,20,6,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1444,15,0,44.01,32.99,0.8,5.0,3.0,21,6,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1725,10,0,45.76,37.94,0.8,5.0,3.12,22,6,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1005,0,0,41.02,32.99,0.8,5.0,3.01,23,6,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5,0,99.99,99.99,4.8,4.8,4.8,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
0,10,0,99.99,99.99,4.8,4.8,4.8,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
0,10,0,99.99,99.99,4.8,4.8,4.8,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
0,0,0,99.99,99.99,4.8,4.8,4.8,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
0,0,0,553.0,553.0,3.0,3.0,3.0,28,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,15,0,553.0,553.0,3.0,3.0,3.0,29,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,20,0,553.0,553.0,3.0,3.0,3.0,30,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,0,0,553.0,553.0,3.0,3.0,3.0,31,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,15,0,553.0,553.0,3.0,3.0,3.0,32,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,0,0,553.0,553.0,3.0,3.0,3.0,33,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,0,0,553.0,553.0,3.0,3.0,3.0,34,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
488,0,0,106.33,54.99,0.4,4.0,1.77,35,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1
522,10,0,106.33,54.99,0.4,4.0,1.77,36,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1
217,15,1,58.97,58.97,3.9,3.9,3.9,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1
0,0,1,58.97,58.97,3.9,3.9,3.9,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,0,58.97,58.97,3.9,3.9,3.9,39,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
151,0,1,58.97,58.97,3.9,3.9,3.9,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1
0,0,0,58.97,58.97,3.9,3.9,3.9,41,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1229,0,0,84.85,79.5,0.5,4.9,3.16,42,9,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1325,10,0,70.98,64.45,0.5,4.9,2.96,43,9,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1017,0,0,73.6,64.45,0.5,4.9,2.69,44,9,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1912,20,1,87.78,79.5,0.5,4.9,2.84,45,9,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
398,0,1,165.0,193.0,2.9,4.3,3.83,46,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1
180,0,0,151.0,151.0,2.9,4.3,3.6,47,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1
334,15,1,165.0,193.0,2.9,4.3,3.83,48,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1
5,5,0,151.0,151.0,2.9,4.3,3.6,49,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1
1683,15,1,4340.55,4862.0,1.2,4.8,2.34,50,12,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1508,0,1,4485.07,4928.5,1.2,4.8,2.1,51,13,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1329,20,1,4600.82,5126.0,1.2,4.8,2.36,52,14,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1192,0,0,4238.5,4598.0,1.2,4.8,2.42,53,15,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
886,0,0,4238.5,4598.0,1.2,4.8,2.42,54,15,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
974,5,0,3813.44,4187.5,1.2,4.8,2.42,55,15,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1488,0,1,4594.88,5192.5,1.2,4.8,2.55,56,15,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1349,15,0,4399.45,4598.0,1.2,4.7,2.17,57,16,0,0,0,7,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1358,15,0,912.75,689.0,0.1,4.8,2.6,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1328,0,0,935.45,739.0,0.1,4.8,2.61,1,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1498,0,0,935.45,739.0,0.1,4.8,2.61,2,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1458,0,0,935.45,739.0,0.1,4.8,2.61,3,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1452,0,1,644.43,639.0,0.1,4.8,2.46,4,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1700,0,0,1058.72,799.0,0.1,4.8,2.74,5,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,0,1,69.5,64.8,3.8,4.4,4.2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,1
299,0,1,69.5,64.8,3.8,4.4,4.2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,1
31,5,0,71.85,71.85,3.8,4.4,4.1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1
24,5,0,71.85,71.85,3.8,4.4,4.1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1
176,0,0,71.85,71.85,3.8,4.4,4.1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1
211,0,1,69.5,64.8,3.8,4.4,4.2,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,1
822,0,0,93.8,89.9,0.5,4.8,2.4,12,3,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1198,20,0,87.98,79.9,0.5,4.8,2.6,13,3,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1066,0,0,91.48,84.9,0.5,4.8,2.43,14,3,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1266,0,0,97.54,89.9,0.5,4.3,1.96,15,3,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
964,5,0,91.48,84.9,0.5,4.8,2.43,16,3,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
576,0,0,83.98,79.9,0.8,4.8,2.82,17,3,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
815,0,0,91.48,84.9,0.5,4.8,2.43,18,3,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
913,5,0,87.98,79.9,0.5,4.8,2.6,19,3,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
808,0,0,97.54,89.9,0.5,4.3,1.96,20,3,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1585,0,0,117.63,129.0,1.3,4.8,3.03,21,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,9,0,0,1
1533,5,0,117.63,129.0,1.3,4.8,3.03,22,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,9,0,0,1
1321,0,1,110.37,124.0,1.3,4.8,3.21,23,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,1
1742,0,1,110.37,124.0,1.3,4.8,3.21,24,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,1
1845,20,1,110.37,124.0,1.3,4.8,3.21,25,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,1
1523,0,0,117.63,129.0,1.3,4.8,3.03,26,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,9,0,0,1
1851,5,1,103.87,119.0,1.3,4.8,3.32,27,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,9,0,0,1
1299,0,0,130.82,129.0,1.3,3.4,2.75,28,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,6,0,0,1
1396,0,1,108.1,124.0,2.2,4.8,3.5,29,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,8,0,0,1
96,0,0,1203.62,1203.62,2.6,4.1,3.35,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1
472,0,1,871.52,207.33,2.6,4.1,3.1,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1
0,10,0,207.33,207.33,2.6,2.6,2.6,32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
221,0,0,214.0,214.0,3.2,3.8,3.5,33,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1
905,0,0,250.12,272.0,0.9,3.8,2.35,34,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,1
888,0,1,249.09,245.0,0.9,3.8,2.06,35,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,1
740,0,0,250.12,272.0,0.9,3.8,2.35,36,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,1
1019,0,1,249.09,245.0,0.9,3.8,2.06,37,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,1
377,0,0,290.49,299.0,0.9,3.2,1.87,38,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1
638,0,0,250.12,272.0,0.9,3.8,2.35,39,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,1
653,0,0,250.12,272.0,0.9,3.8,2.35,40,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,1
1407,0,1,44.24,32.99,0.8,5.0,2.73,41,11,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1145,0,0,44.01,32.99,0.8,5.0,3.0,42,12,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1711,0,1,44.24,32.99,0.8,5.0,2.73,43,12,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1083,0,0,39.89,32.99,0.8,5.0,2.86,44,13,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
896,15,0,49.01,42.9,2.0,4.1,3.03,45,13,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,99.99,99.99,4.8,4.8,4.8,46,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
0,0,0,99.99,99.99,4.8,4.8,4.8,47,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
133,0,1,99.99,99.99,4.8,4.8,4.8,48,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,1
196,20,1,99.99,99.99,4.8,4.8,4.8,49,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,1
