,length,discount,user_id,successful,mean_price,min_rating,max_rating,mean_rating,successful_sessions_so_far,sessions_so_far,cat_Akcesoria_telefoniczne,cat_Anteny_RTV,cat_Audio,cat_Biurowe_urządzenia_wielofunkcyjne,cat_Drukarki_i_skanery,cat_Gry_PlayStation3,cat_Gry_Xbox_360,cat_Gry_i_konsole,cat_Gry_komputerowe,cat_Gry_na_konsole,cat_Komputery,cat_Monitory,cat_Monitory_LCD,cat_Odtwarzacze_DVD,cat_Odtwarzacze_mp3_i_mp4,cat_Okulary_3D,cat_Przenośne_audio_i_video,cat_Sprzęt_RTV,cat_Słuchawki,cat_Tablety,cat_Tablety_i_akcesoria,cat_Telefony_i_akcesoria,cat_Telefony_komórkowe,cat_Telefony_stacjonarne,cat_Telewizory_i_akcesoria,cat_Video,cat_Zestawy_głośnomówiące,cat_Zestawy_słuchawkowe,city,gender
6837,0 days 00:00:00,0,254,False,553.0,3.0,3.0,3.0,3,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Konin,False
6838,0 days 00:13:21,20,254,True,83.49,0.4,4.0,2.33,3,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,Konin,False
6839,0 days 00:07:14,20,254,False,106.33,0.4,4.0,1.77,4,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,Konin,False
6840,0 days 00:08:00,15,254,False,106.33,0.4,4.0,1.77,4,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,Konin,False
6841,0 days 00:08:23,10,254,False,106.33,0.4,4.0,1.77,4,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,Konin,False
6842,0 days 00:11:47,0,254,False,34.99,0.9,4.0,2.45,4,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,Konin,False
6843,0 days 00:01:35,0,254,False,152.0,0.4,0.9,0.65,4,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,Konin,False
6844,0 days 00:09:14,0,254,True,83.49,0.4,4.0,2.33,4,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,Konin,False
6845,0 days 00:00:00,0,254,False,58.97,3.9,3.9,3.9,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Konin,False
6846,0 days 00:00:00,0,254,False,58.97,3.9,3.9,3.9,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Konin,False
6847,0 days 00:01:46,15,254,True,58.97,3.9,3.9,3.9,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Konin,False
6848,0 days 00:00:00,0,254,False,58.97,3.9,3.9,3.9,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Konin,False
6849,0 days 00:00:00,0,254,False,58.97,3.9,3.9,3.9,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Konin,False
6850,0 days 00:00:00,5,254,False,58.97,3.9,3.9,3.9,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Konin,False
6851,0 days 00:26:54,0,254,False,80.99,1.9,4.9,3.51,6,41,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
6852,0 days 00:21:11,0,254,False,79.78,0.5,4.9,3.04,6,42,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
6853,0 days 00:25:16,0,254,False,82.23,0.5,4.9,3.22,6,43,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
6854,0 days 00:01:25,0,254,False,151.0,2.9,4.3,3.6,6,44,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,Konin,False
6855,0 days 00:03:17,0,254,False,151.0,2.9,4.3,3.6,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,Konin,False
6856,0 days 00:02:54,0,254,False,151.0,2.9,4.3,3.6,6,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,Konin,False
6857,0 days 00:04:13,0,254,True,165.0,2.9,4.3,3.83,6,47,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,Konin,False
6858,0 days 00:04:15,20,254,True,193.0,4.3,4.3,4.3,7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,Konin,False
6859,0 days 00:00:00,10,254,False,1816.97,0.4,0.4,0.4,8,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Konin,False
6860,0 days 00:00:00,10,254,False,1816.97,0.4,0.4,0.4,8,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Konin,False
6861,0 days 00:00:00,0,254,False,1816.97,0.4,0.4,0.4,8,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Konin,False
6862,0 days 00:00:00,15,254,False,1816.97,0.4,0.4,0.4,8,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Konin,False
6863,0 days 00:00:00,0,254,False,1816.97,0.4,0.4,0.4,8,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Konin,False
6864,0 days 00:20:45,0,254,False,4238.5,1.2,4.8,2.42,8,54,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
6865,0 days 00:33:32,5,254,False,4238.5,1.2,4.8,2.42,8,55,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Konin,False
6866,0 days 00:16:58,15,255,False,1061.57,1.4,4.8,2.99,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
6867,0 days 00:24:25,0,255,False,935.45,0.1,4.8,2.61,0,1,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
6868,0 days 00:02:22,0,255,False,71.85,3.8,4.4,4.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,Kutno,False
6869,0 days 00:04:37,10,255,False,71.85,3.8,4.4,4.1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,Kutno,False
6870,0 days 00:00:42,15,255,False,71.85,3.8,4.4,4.1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,Kutno,False
6871,0 days 00:19:14,0,255,False,93.8,0.5,4.8,2.4,0,5,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
6872,0 days 00:14:23,0,255,False,83.98,0.8,4.8,2.82,0,6,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
6873,0 days 00:17:10,20,255,False,91.48,0.5,4.8,2.43,0,7,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
6874,0 days 00:17:11,5,255,False,117.63,1.3,4.8,3.03,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,9,0,0,Kutno,False
6875,0 days 00:22:55,0,255,False,111.21,1.3,4.8,3.0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,8,0,0,Kutno,False
6876,0 days 00:17:19,5,255,False,135.54,1.3,4.8,2.96,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,7,0,0,Kutno,False
6877,0 days 00:04:09,0,255,False,1203.62,2.6,4.1,3.35,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Kutno,False
6878,0 days 00:04:27,0,255,False,1203.62,2.6,4.1,3.35,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Kutno,False
6879,0 days 00:00:33,0,255,False,1203.62,2.6,4.1,3.35,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Kutno,False
6880,0 days 00:00:00,0,255,False,207.33,2.6,2.6,2.6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Kutno,False
6881,0 days 00:12:18,0,255,True,249.09,0.9,3.8,2.06,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,Kutno,False
6882,0 days 00:07:32,0,255,False,250.12,0.9,3.8,2.35,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Kutno,False
6883,0 days 00:12:19,5,255,True,250.12,0.9,3.8,2.35,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Kutno,False
6884,0 days 00:10:53,0,255,False,250.12,0.9,3.8,2.35,1,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Kutno,False
6885,0 days 00:06:45,0,255,True,229.5,0.9,3.8,2.2,1,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Kutno,False
6886,0 days 00:10:42,0,255,False,313.24,1.5,3.2,2.35,2,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,Kutno,False
6887,0 days 00:18:34,0,255,False,47.27,0.8,5.0,2.97,2,21,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
6888,0 days 00:18:43,0,255,False,45.38,0.8,5.0,3.01,2,22,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
6889,0 days 00:11:12,15,255,False,41.57,0.8,5.0,3.0,2,23,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
6890,0 days 00:20:33,10,255,True,42.8,0.8,5.0,3.01,2,24,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
6891,0 days 00:00:00,0,255,False,99.99,4.8,4.8,4.8,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,Kutno,False
6892,0 days 00:02:04,0,255,True,99.99,4.8,4.8,4.8,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,Kutno,False
6893,0 days 00:00:00,20,255,False,99.99,4.8,4.8,4.8,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,Kutno,False
6894,0 days 00:00:00,5,255,False,99.99,4.8,4.8,4.8,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,Kutno,False
6895,0 days 00:01:11,0,255,True,99.99,4.8,4.8,4.8,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,Kutno,False
6896,0 days 00:00:00,10,255,False,553.0,3.0,3.0,3.0,5,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Kutno,False
6897,0 days 00:06:35,20,255,False,106.33,0.4,4.0,1.77,5,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,Kutno,False
6898,0 days 00:08:04,5,255,False,106.33,0.4,4.0,1.77,5,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,Kutno,False
6899,0 days 00:04:05,5,255,False,106.33,0.4,4.0,1.77,5,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,Kutno,False
6900,0 days 00:00:00,10,255,True,58.97,3.9,3.9,3.9,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Kutno,False
6901,0 days 00:00:00,10,255,False,58.97,3.9,3.9,3.9,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Kutno,False
6902,0 days 00:00:00,0,255,False,58.97,3.9,3.9,3.9,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Kutno,False
6903,0 days 00:00:00,0,255,False,58.97,3.9,3.9,3.9,6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Kutno,False
6904,0 days 00:00:00,0,255,False,58.97,3.9,3.9,3.9,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Kutno,False
6905,0 days 00:22:02,0,255,True,85.88,0.5,4.9,3.01,6,39,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
6906,0 days 00:26:49,0,255,True,87.54,1.8,4.9,3.1,7,40,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
6907,0 days 00:04:41,0,255,False,151.0,2.9,4.3,3.6,8,41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,Kutno,False
6908,0 days 00:03:07,0,255,False,151.0,2.9,4.3,3.6,8,42,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,Kutno,False
6909,0 days 00:00:00,0,255,False,193.0,4.3,4.3,4.3,8,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Kutno,False
6910,0 days 00:00:00,0,255,False,1816.97,0.4,0.4,0.4,8,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Kutno,False
6911,0 days 00:00:00,0,255,False,1816.97,0.4,0.4,0.4,8,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Kutno,False
6912,0 days 00:00:00,0,255,False,1816.97,0.4,0.4,0.4,8,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Kutno,False
6913,0 days 00:00:00,0,255,False,1816.97,0.4,0.4,0.4,8,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Kutno,False
6914,0 days 00:15:19,0,255,True,4403.17,1.2,4.8,2.47,8,48,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
6915,0 days 00:25:09,0,255,False,4468.44,1.2,4.8,2.14,9,49,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
6916,0 days 00:12:11,5,255,False,4127.57,1.2,4.8,2.49,9,50,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
6917,0 days 00:25:59,10,255,False,4296.19,1.2,4.8,2.58,9,51,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
6918,0 days 00:22:10,0,256,False,678.72,1.4,4.8,2.69,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
6919,0 days 00:16:16,10,256,False,998.72,0.1,4.8,2.66,0,1,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
6920,0 days 00:18:37,0,256,False,935.45,0.1,4.8,2.61,0,2,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
6921,0 days 00:22:45,0,256,False,972.5,1.4,4.8,2.92,0,3,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
6922,0 days 00:20:19,20,256,False,615.86,0.1,4.8,2.36,0,4,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
6923,0 days 00:24:43,15,256,True,876.56,0.1,4.8,2.7,0,5,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
6924,0 days 00:11:55,0,256,False,91.48,0.5,4.8,2.43,0,6,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
6925,0 days 00:17:09,5,256,False,91.48,0.5,4.8,2.43,0,7,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
6926,0 days 00:11:34,0,256,False,94.77,0.5,4.8,2.38,0,8,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
6927,0 days 00:24:04,0,256,False,117.63,1.3,4.8,3.03,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,9,0,0,Radom,False
6928,0 days 00:21:18,10,256,False,117.46,1.3,4.8,2.99,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,8,0,0,Radom,False
6929,0 days 00:24:59,5,256,False,115.11,2.2,4.8,3.13,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,6,0,0,Radom,False
6930,0 days 00:27:33,0,256,True,109.41,1.3,4.8,3.19,0,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,9,0,0,Radom,False
6931,0 days 00:27:59,0,256,False,108.71,2.2,4.8,3.25,1,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,8,0,0,Radom,False
6932,0 days 00:02:25,0,256,False,1203.62,2.6,4.1,3.35,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Radom,False
6933,0 days 00:02:29,5,256,False,1203.62,2.6,4.1,3.35,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Radom,False
6934,0 days 00:12:52,0,256,False,250.12,0.9,3.8,2.35,1,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Radom,False
6935,0 days 00:07:49,20,256,False,250.12,0.9,3.8,2.35,1,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Radom,False
6936,0 days 00:04:38,20,256,False,313.24,1.5,3.2,2.35,1,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,Radom,False
6937,0 days 00:10:56,10,256,False,250.12,0.9,3.8,2.35,1,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Radom,False
6938,0 days 00:00:00,10,256,False,129.0,3.8,3.8,3.8,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Radom,False
6939,0 days 00:28:23,5,256,False,45.76,0.8,5.0,3.12,1,21,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
6940,0 days 00:24:06,0,256,False,44.01,0.8,5.0,3.0,1,22,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
6941,0 days 00:23:10,20,256,False,44.14,0.8,5.0,3.11,1,23,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
6942,0 days 00:20:07,10,256,True,41.6,0.8,5.0,2.78,1,24,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
6943,0 days 00:18:14,15,256,False,45.38,0.8,4.1,2.75,2,25,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
6944,0 days 00:20:38,0,256,False,44.01,0.8,5.0,3.0,2,26,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
6945,0 days 00:22:39,0,256,False,44.01,0.8,5.0,3.0,2,27,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
6946,0 days 00:03:19,0,256,True,99.99,4.8,4.8,4.8,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,Radom,False
6947,0 days 00:03:20,0,256,True,99.99,4.8,4.8,4.8,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,Radom,False
6948,0 days 00:00:00,20,256,False,99.99,4.8,4.8,4.8,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,Radom,False
6949,0 days 00:00:00,15,256,False,99.99,4.8,4.8,4.8,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,Radom,False
6950,0 days 00:00:00,0,256,False,553.0,3.0,3.0,3.0,4,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Radom,False
6951,0 days 00:00:00,10,256,False,553.0,3.0,3.0,3.0,4,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Radom,False
6952,0 days 00:07:40,20,256,False,106.33,0.4,4.0,1.77,4,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,Radom,False
6953,0 days 00:04:13,0,256,False,152.0,0.4,0.9,0.65,4,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,Radom,False
6954,0 days 00:09:34,0,256,False,106.33,0.4,4.0,1.77,4,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,Radom,False
6955,0 days 00:00:00,10,256,False,58.97,3.9,3.9,3.9,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Radom,False
6956,0 days 00:00:00,10,256,False,58.97,3.9,3.9,3.9,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Radom,False
6957,0 days 00:00:00,0,256,False,58.97,3.9,3.9,3.9,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Radom,False
6958,0 days 00:22:56,0,256,False,79.78,0.5,4.9,3.04,4,40,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
6959,0 days 00:21:31,0,256,False,79.78,0.5,4.9,3.04,4,41,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
6960,0 days 00:14:43,15,256,False,73.09,0.5,4.9,2.93,4,42,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
6961,0 days 00:29:39,0,256,True,79.78,0.5,4.9,3.04,4,43,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
6962,0 days 00:28:06,0,256,False,73.09,0.5,4.9,2.93,5,44,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
6963,0 days 00:22:17,0,256,False,79.78,0.5,4.9,3.04,5,45,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
6964,0 days 00:03:04,0,256,False,151.0,2.9,4.3,3.6,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,Radom,False
6965,0 days 00:01:26,0,256,False,151.0,2.9,4.3,3.6,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,Radom,False
6966,0 days 00:07:03,0,256,True,165.0,2.9,4.3,3.83,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,Radom,False
6967,0 days 00:01:41,15,256,False,151.0,2.9,4.3,3.6,6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,Radom,False
6968,0 days 00:03:25,10,256,True,165.0,2.9,4.3,3.83,6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,Radom,False
6969,0 days 00:00:00,0,256,False,1816.97,0.4,0.4,0.4,7,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Radom,False
