,length,discount,user_id,successful,mean_price,cat_Akcesoria_telefoniczne,cat_Anteny_RTV,cat_Audio,cat_Biurowe_urządzenia_wielofunkcyjne,cat_Drukarki_i_skanery,cat_Gry_PlayStation3,cat_Gry_Xbox_360,cat_Gry_i_konsole,cat_Gry_komputerowe,cat_Gry_na_konsole,cat_Komputery,cat_Monitory,cat_Monitory_LCD,cat_Odtwarzacze_DVD,cat_Odtwarzacze_mp3_i_mp4,cat_Przenośne_audio_i_video,cat_Sprzęt_RTV,cat_Słuchawki,cat_Tablety,cat_Tablety_i_akcesoria,cat_Telefony_i_akcesoria,cat_Telefony_komórkowe,cat_Telefony_stacjonarne,cat_Telewizory_i_akcesoria,cat_Video,cat_Zestawy_głośnomówiące,cat_Zestawy_słuchawkowe,city,gender
7257,0 days 00:20:26,20,260,False,935.4455555555555,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7258,0 days 00:25:24,0,260,True,93.6075,0,0,0,0,0,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7259,0 days 00:20:18,0,260,False,88.59625,0,0,0,0,0,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7260,0 days 00:15:35,20,260,False,81.645,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7261,0 days 00:22:45,20,260,False,88.59625,0,0,0,0,0,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7262,0 days 00:22:38,5,260,False,92.69571428571427,0,0,0,0,0,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7263,0 days 00:17:21,0,260,False,82.82428571428571,0,0,0,0,0,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7264,0 days 00:23:16,0,260,False,92.69571428571427,0,0,0,0,0,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7265,0 days 00:21:46,0,260,True,4238.504444444445,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7266,0 days 00:17:15,0,260,False,4238.504444444445,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7267,0 days 00:22:27,0,260,False,4193.5675,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7268,0 days 00:25:02,0,260,False,4296.1925,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7269,0 days 00:13:10,0,260,True,4340.554,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7270,0 days 00:25:39,20,260,False,4238.504444444445,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7271,0 days 00:22:57,0,260,False,4512.255,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7272,0 days 00:04:28,0,260,True,165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,Kutno,False
7273,0 days 00:03:44,0,260,False,151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,Kutno,False
7274,0 days 00:04:04,5,260,False,151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,Kutno,False
7275,0 days 00:03:24,0,260,False,151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,Kutno,False
7276,0 days 00:00:23,10,260,False,151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,Kutno,False
7277,0 days 00:06:09,20,260,True,165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,Kutno,False
7278,0 days 00:18:36,0,260,False,40.59428571428572,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7279,0 days 00:23:03,5,260,True,41.267272727272726,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7280,0 days 00:23:09,10,260,False,43.394999999999996,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7281,0 days 00:33:18,0,260,True,42.394999999999996,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7282,0 days 00:28:51,20,260,False,46.227777777777774,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7283,0 days 00:18:29,20,260,False,36.695,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7284,0 days 00:00:00,0,260,False,553.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Kutno,False
7285,0 days 00:00:00,0,260,False,553.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Kutno,False
7286,0 days 00:00:00,0,260,False,553.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Kutno,False
7287,0 days 00:00:00,0,260,False,553.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Kutno,False
7288,0 days 00:00:21,0,260,True,553.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,Kutno,False
7289,0 days 00:00:00,0,260,False,2199.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Kutno,False
7290,0 days 00:00:00,15,260,False,2199.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Kutno,False
7291,0 days 00:19:17,5,260,False,80.98111111111112,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7292,0 days 00:31:12,0,260,True,84.855,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7293,0 days 00:19:51,20,260,False,80.98111111111112,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7294,0 days 00:17:22,0,260,False,79.855,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7295,0 days 00:22:14,10,260,False,82.47875,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7296,0 days 00:23:06,20,260,True,92.47875,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7297,0 days 00:29:13,0,260,True,85.882,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7298,0 days 00:24:56,0,260,True,89.87,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7299,0 days 00:14:05,0,260,False,93.30833333333334,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kutno,False
7300,0 days 00:00:00,0,260,False,78.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Kutno,False
7301,0 days 00:14:16,0,260,True,327.586,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,Kutno,False
7302,0 days 00:06:38,10,260,False,405.735,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,Kutno,False
7303,0 days 00:04:39,0,260,True,405.735,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,Kutno,False
7304,0 days 00:04:38,20,260,False,405.735,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,Kutno,False
7305,0 days 00:03:48,10,260,False,522.65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,Kutno,False
7306,0 days 00:05:14,0,260,False,217.35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,Kutno,False
7307,0 days 00:14:58,10,260,True,221.95833333333334,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,Kutno,False
7308,0 days 00:07:50,5,260,False,250.1175,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Kutno,False
7309,0 days 00:14:52,15,260,False,217.35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,Kutno,False
7310,0 days 00:06:50,0,260,False,217.35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,Kutno,False
7311,0 days 00:10:45,0,260,True,221.95833333333334,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,Kutno,False
7312,0 days 00:09:14,20,260,False,217.35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,Kutno,False
7313,0 days 00:12:43,0,260,False,217.35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,Kutno,False
7314,0 days 00:02:44,10,260,False,2066.995,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,Kutno,False
7315,0 days 00:04:21,10,260,False,2066.995,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,Kutno,False
7316,0 days 00:22:58,0,260,False,113.62888888888888,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,9,0,0,Kutno,False
7317,0 days 00:17:35,0,260,False,113.62888888888888,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,9,0,0,Kutno,False
7318,0 days 00:26:17,0,260,False,110.12571428571428,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,7,0,0,Kutno,False
7319,0 days 00:00:31,20,260,True,58.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Kutno,False
7320,0 days 00:14:44,10,261,False,935.4455555555555,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7321,0 days 00:17:50,0,261,False,1058.7157142857143,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7322,0 days 00:23:04,0,261,False,1008.75125,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7323,0 days 00:17:31,15,261,False,88.59625,0,0,0,0,0,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7324,0 days 00:19:37,0,261,False,4238.504444444445,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7325,0 days 00:18:40,0,261,True,4556.282222222222,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7326,0 days 00:22:56,0,261,False,4105.58,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7327,0 days 00:21:04,5,261,True,4406.642857142857,0,0,0,7,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7328,0 days 00:23:17,10,261,False,4238.504444444445,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7329,0 days 00:23:59,0,261,False,4127.5675,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7330,0 days 00:19:39,20,261,True,4869.755,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7331,0 days 00:03:12,15,261,False,151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,Radom,False
7332,0 days 00:00:18,5,261,False,151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,Radom,False
7333,0 days 00:00:00,0,261,False,193.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,Radom,False
7334,0 days 00:21:20,0,261,False,43.394999999999996,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7335,0 days 00:17:35,0,261,False,43.394999999999996,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7336,0 days 00:25:42,0,261,False,39.449999999999996,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7337,0 days 00:28:46,0,261,True,41.267272727272726,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7338,0 days 00:01:30,20,261,True,553.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,Radom,False
7339,0 days 00:04:51,10,261,True,553.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,Radom,False
7340,0 days 00:00:00,0,261,False,553.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Radom,False
7341,0 days 00:00:00,0,261,False,553.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Radom,False
7342,0 days 00:00:42,0,261,True,553.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,Radom,False
7343,0 days 00:00:00,0,261,False,553.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Radom,False
7344,0 days 00:00:00,0,261,False,2199.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Radom,False
7345,0 days 00:00:00,15,261,False,2199.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Radom,False
7346,0 days 00:12:08,0,261,False,74.855,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7347,0 days 00:17:27,15,261,False,80.98111111111112,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7348,0 days 00:21:59,0,261,False,73.605,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7349,0 days 00:18:35,0,261,True,85.42555555555556,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7350,0 days 00:27:25,0,261,False,79.855,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7351,0 days 00:21:00,0,261,False,82.47875,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7352,0 days 00:00:00,0,261,False,78.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Radom,False
7353,0 days 00:06:49,10,261,False,405.735,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,Radom,False
7354,0 days 00:09:11,15,261,True,327.586,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,Radom,False
7355,0 days 00:08:50,0,261,True,327.586,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,Radom,False
7356,0 days 00:12:49,20,261,False,217.35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,Radom,False
7357,0 days 00:14:02,0,261,True,221.95833333333334,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,Radom,False
7358,0 days 00:12:32,5,261,False,217.35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,Radom,False
7359,0 days 00:04:00,0,261,False,210.4375,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Radom,False
7360,0 days 00:04:00,5,261,False,196.9375,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,Radom,False
7361,0 days 00:03:00,15,261,False,2066.995,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,Radom,False
7362,0 days 00:00:00,10,261,False,2317.02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Radom,False
7363,0 days 00:23:14,15,261,True,109.40666666666667,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,9,0,0,Radom,False
7364,0 days 00:16:01,0,261,False,89.31166666666667,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,6,0,0,Radom,False
7365,0 days 00:23:04,0,261,False,113.62888888888888,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,9,0,0,Radom,False
7366,0 days 00:25:58,0,261,False,106.73375,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,8,0,0,Radom,False
7367,0 days 00:24:08,5,261,False,109.945,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,6,0,0,Radom,False
7368,0 days 00:03:30,0,261,True,58.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Radom,False
7369,0 days 00:00:00,5,261,False,58.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Radom,False
7370,0 days 00:11:11,15,262,False,730.335,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7371,0 days 00:28:16,5,262,False,935.4455555555555,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7372,0 days 00:27:20,0,262,False,935.4455555555555,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7373,0 days 00:22:13,15,262,False,88.59625,0,0,0,0,0,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7374,0 days 00:20:45,20,262,False,88.59625,0,0,0,0,0,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7375,0 days 00:26:23,0,262,False,88.59625,0,0,0,0,0,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7376,0 days 00:23:50,0,262,True,93.44749999999999,0,0,0,0,0,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7377,0 days 00:24:40,0,262,False,92.51285714285713,0,0,0,0,0,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7378,0 days 00:15:48,0,262,True,95.56571428571428,0,0,0,0,0,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7379,0 days 00:14:42,10,262,False,4110.9425,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7380,0 days 00:23:44,20,262,False,4238.504444444445,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7381,0 days 00:25:43,10,262,False,4127.5675,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7382,0 days 00:19:43,5,262,False,4238.504444444445,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7383,0 days 00:20:39,0,262,False,4512.255,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7384,0 days 00:16:12,0,262,False,4424.577142857143,0,0,0,7,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7385,0 days 00:03:43,0,262,False,151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,Radom,False
7386,0 days 00:05:34,0,262,True,165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,Radom,False
7387,0 days 00:03:45,0,262,True,165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,Radom,False
7388,0 days 00:05:27,15,262,True,165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,Radom,False
7389,0 days 00:04:21,0,262,True,165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,Radom,False
7390,0 days 00:20:48,0,262,False,39.449999999999996,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7391,0 days 00:21:36,0,262,False,50.028333333333336,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7392,0 days 00:21:19,0,262,False,44.55111111111111,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7393,0 days 00:25:16,0,262,True,41.267272727272726,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7394,0 days 00:00:00,0,262,True,553.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Radom,False
7395,0 days 00:00:00,0,262,False,553.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Radom,False
7396,0 days 00:00:00,0,262,False,553.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Radom,False
7397,0 days 00:00:00,0,262,False,553.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Radom,False
7398,0 days 00:00:00,0,262,False,553.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Radom,False
7399,0 days 00:00:00,0,262,False,553.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Radom,False
7400,0 days 00:00:00,0,262,False,553.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Radom,False
7401,0 days 00:00:00,5,262,False,2199.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Radom,False
7402,0 days 00:19:18,0,262,False,80.98111111111112,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7403,0 days 00:26:46,0,262,True,85.882,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7404,0 days 00:26:01,0,262,False,81.4057142857143,0,0,0,0,0,0,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7405,0 days 00:30:07,0,262,True,85.882,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7406,0 days 00:25:53,0,262,False,84.855,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7407,0 days 00:29:34,10,262,False,80.98111111111112,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7408,0 days 00:21:04,0,262,False,73.605,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7409,0 days 00:17:22,0,262,False,80.98111111111112,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7410,0 days 00:18:13,0,262,False,95.792,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7411,0 days 00:14:48,0,262,False,84.855,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7412,0 days 00:16:17,0,262,False,84.855,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radom,False
7413,0 days 00:00:00,0,262,False,78.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Radom,False
7414,0 days 00:00:00,0,262,False,78.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Radom,False
7415,0 days 00:00:00,0,262,False,78.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Radom,False
7416,0 days 00:00:00,0,262,False,78.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Radom,False
